duration_ms_x,popularity,track_number,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,popularity_class
167812,6,1,0.369,0.775,0.721,0.00513,11,0.0517,-5.4460000000000015,1,0.0288,90.986,0.974,0
256786,44,1,6.39E-05,0.279,0.836,0.128,4,0.396,-5.447,0,0.0438,118.886,0.755,0
244928,46,1,0.0576,0.595,0.5720000000000001,0.000218,4,0.109,-6.432,1,0.0291,119.975,0.34,0
281859,5,1,0.0452,0.614,0.389,0.206,4,0.1,-7.638,1,0.0273,103.995,0.389,0
184346,66,2,0.0355,0.593,0.926,0.0582,6,0.311,-5.3610000000000015,0,0.0319,100.011,0.945,1
216398,51,1,0.544,0.688,0.612,0.000124,1,0.0983,-7.308,1,0.0387,83.999,0.659,0
265160,5,4,0.316,0.711,0.775,0,1,0.102,-4.04,1,0.0295,125.044,0.746,0
221947,44,1,0.00958,0.695,0.6579999999999999,0.00162,0,0.297,-8.39,1,0.0263,119.001,0.894,0
197098,43,1,0.0292,0.5670000000000001,0.733,0.501,6,0.104,-8.379,0,0.0285,104.027,0.435,0
237354,39,1,0.201,0.47,0.81,0.181,2,0.135,-3.096,1,0.0365,110.792,0.409,0
227533,46,1,0.000387,0.448,0.7140000000000001,0.000553,0,0.09,-3.649,1,0.0348,125.016,0.308,0
237965,38,6,0.0696,0.583,0.895,0.826,3,0.17,-6.575,1,0.0359,133.035,0.968,0
184626,52,2,0.121,0.815,0.535,6.92E-05,1,0.136,-7.023,0,0.0765,144.01,0.888,0
200213,8,4,0.249,0.752,0.897,0.000126,11,0.16399999999999998,-1.887,0,0.032,119.753,0.966,0
197681,57,1,0.0777,0.677,0.866,8.82E-05,7,0.139,-8.022,1,0.0441,90.972,0.765,1
250066,2,3,0.429,0.632,0.773,0.948,8,0.102,-6.649,1,0.0411,120.059,0.0724,0
243729,43,1,0.00227,0.5710000000000001,0.696,0.0913,4,0.0914,-7.0470000000000015,0,0.0318,99.979,0.643,0
149461,16,1,0.287,0.815,0.468,6.19E-05,10,0.071,-7.011,1,0.0596,109.101,0.563,0
219706,49,3,0.669,0.452,0.763,0.6779999999999999,9,0.192,-5.769,1,0.0305,150.017,0.451,0
226952,16,1,0.264,0.58,0.665,0.0315,7,0.0695,-6.775,1,0.043,146.05100000000004,0.336,0
217636,49,1,0.461,0.763,0.33,0.000331,7,0.16,-12.073,1,0.0308,110.039,0.545,0
179840,53,1,0.6659999999999999,0.556,0.602,5.94E-05,11,0.104,-5.7570000000000014,0,0.0299,119.919,0.402,0
219260,8,1,0.349,0.8859999999999999,0.371,0.0013800000000000002,5,0.0985,-10.542,1,0.0465,115.026,0.928,0
255826,48,1,0.242,0.741,0.474,3.46E-05,4,0.0832,-8.33,0,0.0366,117.989,0.9,0
290689,46,1,0.0545,0.718,0.687,0.519,9,0.0782,-7.462999999999999,0,0.0316,104.992,0.642,0
189675,46,1,0.045,0.654,0.625,0.000181,11,0.0872,-7.1629999999999985,1,0.108,158.035,0.519,0
232280,53,1,0.0129,0.595,0.77,0.00254,11,0.152,-5.392,1,0.0359,133.961,0.755,0
207469,43,3,0.13699999999999998,0.522,0.752,0.4920000000000001,1,0.119,-8.703,0,0.0325,94.985,0.556,0
172560,36,9,0.534,0.433,0.527,0.007409999999999998,0,0.265,-5.8279999999999985,1,0.0615,169.092,0.518,0
283586,43,3,0.0328,0.643,0.687,0.0145,10,0.095,-8.224,1,0.048,125.995,0.162,0
239490,47,1,0.0933,0.624,0.597,9.17E-05,8,0.16399999999999998,-6.867000000000001,1,0.0255,95.787,0.8170000000000001,0
186893,46,1,0.104,0.5770000000000001,0.614,0.263,0,0.108,-7.103,1,0.0261,134.95,0.518,0
261014,44,1,0.0021100000000000003,0.731,0.6920000000000001,0.014,11,0.6940000000000001,-5.755,0,0.0249,109.998,0.596,0
189493,54,1,0.00563,0.639,0.76,0,0,0.6679999999999999,-5.402,1,0.0317,123.089,0.877,0
261399,39,6,0.117,0.353,0.926,0,3,0.0769,-3.695,1,0.149,80.03699999999998,0.459,0
215908,43,1,0.00297,0.537,0.7020000000000001,0.00365,2,0.0813,-9.069,0,0.0299,124.017,0.503,0
223626,8,1,0.0239,0.772,0.83,0.0394,5,0.197,-4.209,0,0.0543,93.049,0.893,0
208213,57,4,0.0453,0.765,0.8059999999999999,0.0129,0,0.0914,-4.464,0,0.0276,116.017,0.964,1
233360,6,2,0.0509,0.32299999999999995,0.743,0.000857,9,0.0492,-5.3820000000000014,1,0.0435,76.87899999999998,0.343,0
247299,47,1,0.107,0.597,0.6970000000000001,3.96E-05,8,0.105,-4.648,1,0.0686,81.95100000000002,0.399,0
216703,48,1,0.333,0.687,0.626,0,0,0.106,-7.345,1,0.0325,113.023,0.772,0
189651,61,1,0.227,0.537,0.713,0.65,7,0.1,-6.25,1,0.0272,93.198,0.3670000000000001,1
219033,49,4,2.19E-05,0.562,0.73,0.333,5,0.135,-9.322,0,0.0343,114.966,0.35,0
208813,32,3,0.078,0.7709999999999999,0.687,0,3,0.452,-5.7,1,0.0475,126.823,0.7809999999999999,0
198375,44,1,0.264,0.604,0.609,0.0386,10,0.204,-6.749,0,0.0241,79.977,0.779,0
303000,43,1,0.326,0.7559999999999999,0.675,0.222,11,0.0919,-8.755,0,0.0353,122.003,0.69,0
201703,44,7,0.01,0.614,0.855,0.00947,4,0.301,-5.859,0,0.0557,100.025,0.556,0
194853,12,1,0.00257,0.862,0.373,0.0783,9,0.0766,-7.7810000000000015,1,0.05,121.156,0.883,0
215026,47,1,0.0775,0.753,0.488,0.0813,7,0.145,-5.796,1,0.0389,130.02200000000002,0.962,0
218000,54,2,0.0008289999999999999,0.419,0.866,0.0003,9,0.104,-3.944,1,0.0463,162.061,0.764,0
216000,49,1,0.285,0.574,0.616,4.4E-05,0,0.113,-8.101,1,0.0303,171.93,0.73,0
203244,43,4,0.000814,0.568,0.6509999999999999,0.000112,5,0.0774,-7.0939999999999985,0,0.0394,89.98,0.8809999999999999,0
198383,47,1,0.299,0.652,0.8029999999999999,0.002,1,0.0739,-6.36,1,0.0383,118.038,0.601,0
219428,35,7,0.0233,0.488,0.51,0.15,7,0.14300000000000002,-8.367,1,0.026,104.959,0.368,0
193973,39,1,0.0206,0.8370000000000001,0.487,0.00157,2,0.318,-4.958,1,0.0282,104.772,0.7859999999999999,0
196672,44,1,0.00445,0.7170000000000001,0.77,1.79E-06,7,0.214,-6.082999999999998,1,0.0268,110.501,0.7390000000000001,0
180394,40,1,0.026,0.669,0.985,0.00046,1,0.365,-6.695,0,0.0669,152.03799999999995,0.718,0
287080,9,1,0.00331,0.511,0.804,0.00173,6,0.129,-5.364,0,0.0395,123.915,0.282,0
225396,18,4,0.238,0.264,0.622,4.54E-05,4,0.108,-7.586,1,0.0434,175.888,0.365,0
204933,6,1,0.00145,0.611,0.77,0,6,0.425,-4.612,0,0.0486,141.986,0.732,0
203920,47,4,0.16399999999999998,0.532,0.925,0.119,1,0.103,-5.289,1,0.0761,92.987,0.62,0
161293,70,1,0.0401,0.672,0.865,2.31E-06,2,0.0996,-4.83,1,0.0362,119.997,0.8859999999999999,1
201461,13,1,0.0136,0.325,0.6890000000000001,0.515,0,0.451,-7.337999999999999,1,0.0656,212.558,0.747,0
173152,49,1,0.0175,0.573,0.715,0.0296,4,0.135,-7.016,0,0.0497,96.439,0.0881,0
216983,8,1,0.155,0.595,0.871,2.14E-06,2,0.238,-5.972,1,0.053,128.013,0.949,0
222613,50,1,0.312,0.7490000000000001,0.708,1.72E-06,7,0.236,-5.84,1,0.0393,120.058,0.89,0
234923,6,1,0.0654,0.924,0.415,5.94E-05,1,0.0222,-8.573,1,0.0804,113.778,0.905,0
206509,52,1,0.412,0.77,0.51,0.0672,7,0.0607,-7.997000000000001,0,0.142,164.043,0.907,0
207121,46,1,0.112,0.452,0.754,0.0103,6,0.108,-4.9110000000000005,1,0.0344,83.985,0.44,0
249451,5,1,0.000219,0.56,0.7909999999999999,0.0227,2,0.175,-5.83,1,0.0316,111.996,0.605,0
173013,42,6,0.126,0.579,0.836,0.008870000000000001,10,0.278,-6.33,1,0.0339,144.017,0.965,0
219320,52,1,0.0233,0.583,0.7070000000000001,0,11,0.528,-4.169,0,0.0418,128.984,0.6829999999999999,0
199656,4,1,0.00686,0.664,0.589,0.00113,10,0.099,-7.651,1,0.0251,146.986,0.755,0
191626,39,3,0.000124,0.472,0.624,0.0521,0,0.129,-6.626,1,0.0264,93.297,0.504,0
259513,45,5,0.398,0.362,0.76,0.508,9,0.889,-3.595,1,0.0481,194.228,0.431,0
207786,9,4,0.0076900000000000015,0.507,0.8909999999999999,0.297,6,0.0776,-3.951,1,0.0304,141.99,0.698,0
171946,45,1,0.022,0.425,0.7490000000000001,7.81E-06,2,0.563,-6.455,0,0.0378,78.065,0.541,0
198713,44,1,0.0693,0.6940000000000001,0.517,3.28E-06,4,0.1,-10.275,1,0.0302,144.782,0.932,0
187053,44,1,0.000101,0.564,0.778,0.0068200000000000005,9,0.0661,-6.763,1,0.0369,120.012,0.616,0
220706,70,9,0.0583,0.545,0.907,0,7,0.102,-5.852,1,0.0416,114.523,0.44,1
263711,39,1,0.014,0.439,0.912,0.0897,5,0.115,-5.359,1,0.0951,157.662,0.243,0
164834,2,2,0.315,0.5579999999999999,0.884,0.00633,1,0.13,-3.836,1,0.0319,139.476,0.653,0
210246,47,4,0.256,0.621,0.703,0.503,10,0.0776,-11.306,1,0.0318,139.983,0.547,0
162027,43,1,0.0269,0.5710000000000001,0.913,0.00134,8,0.0993,-5.613,1,0.0661,120.015,0.605,0
153875,47,10,0.805,0.622,0.873,0.398,3,0.128,-5.011,1,0.0314,97.965,0.6940000000000001,0
196560,54,2,0.00956,0.27,0.83,0.434,7,0.142,-4.592,1,0.0741,117.314,0.205,0
212183,32,5,0.0168,0.316,0.257,0.00484,7,0.244,-9.802,1,0.0331,77.009,0.113,0
251266,60,3,0.115,0.6970000000000001,0.529,0.901,2,0.0895,-8.838,1,0.0338,155.974,0.486,1
282026,62,2,0.00302,0.433,0.688,0.00195,7,0.153,-7.377999999999999,0,0.0376,105.018,0.232,1
149813,35,1,0.101,0.256,0.872,0.108,0,0.13699999999999998,-3.822,1,0.0519,115.072,0.575,0
391829,63,1,0.312,0.48,0.31,1.47E-05,9,0.113,-7.887,1,0.0258,86.149,0.16,1
195106,61,2,0.0978,0.54,0.674,0.156,4,0.147,-8.734,1,0.0296,95.036,0.165,1
282097,39,1,0.7929999999999999,0.8109999999999999,0.27,0.00189,6,0.0857,-8.533999999999999,1,0.0392,90.066,0.395,0
202200,63,3,0.0552,0.373,0.63,0,7,0.107,-5.131,1,0.0461,115.942,0.35200000000000004,1
165329,63,2,0.371,0.603,0.509,2.6600000000000006e-05,1,0.0627,-6.824,1,0.0312,136.592,0.5720000000000001,1
163292,58,1,0.126,0.595,0.772,0.926,8,0.221,-8.033,1,0.0367,134.9,0.345,1
404413,59,6,0.0565,0.318,0.918,0.293,2,0.659,-6.2879999999999985,1,0.0373,120.567,0.6,1
219374,63,1,0.691,0.8029999999999999,0.431,0.000699,8,0.106,-10.817,1,0.0335,103.948,0.212,1
265920,64,6,0.0158,0.5379999999999999,0.77,0.214,5,0.0686,-7.376,1,0.0487,127.103,0.238,1
221400,55,2,0.196,0.527,0.622,1.32E-06,4,0.309,-7.113,1,0.0339,118.496,0.506,0
260519,68,1,0.172,0.742,0.546,0.38,1,0.115,-7.694,1,0.0315,104.996,0.868,1
196026,56,2,0.011,0.508,0.624,4.02E-06,2,0.127,-5.729,1,0.0243,99.911,0.421,1
349693,65,1,0.0192,0.58,0.622,0.653,5,0.648,-12.005,1,0.0352,169.442,0.7809999999999999,1
230586,37,2,0.00131,0.426,0.6729999999999999,1.97E-05,4,0.147,-8.621,1,0.0287,72.074,0.383,0
312226,8,3,0.00149,0.443,0.737,0.0032,0,0.121,-4.509,1,0.0293,115.277,0.746,0
244946,53,3,0.458,0.466,0.821,0.967,0,0.232,-7.923999999999999,1,0.0302,148.418,0.503,0
204080,50,1,0.0569,0.608,0.759,0.302,11,0.16899999999999998,-7.246,0,0.034,124.504,0.861,0
281346,61,5,0.0698,0.527,0.716,8.71E-05,5,0.0737,-6.029,0,0.0616,99.426,0.331,1
164044,44,1,0.486,0.518,0.813,0.755,4,0.168,-6.283,1,0.0318,116.009,0.601,0
275226,60,4,0.0011,0.604,0.789,0.83,5,0.368,-6.259,1,0.0273,122.024,0.34700000000000003,1
288720,50,1,0.855,0.608,0.474,0.00573,8,0.141,-8.312000000000001,1,0.0273,118.378,0.252,0
308680,59,5,0.358,0.665,0.59,0.628,1,0.564,-6.831,0,0.0257,110.069,0.5770000000000001,1
352003,59,5,0.00215,0.644,0.73,0.00178,1,0.233,-6.565,1,0.0287,116.981,0.695,1
182333,8,1,0.00035800000000000003,0.544,0.929,0.565,0,0.0328,-5.206,1,0.0762,120.097,0.35600000000000004,0
353226,49,3,0.00412,0.495,0.491,0.39,6,0.103,-9.337,0,0.0248,104.224,0.371,0
251466,39,2,0.0112,0.621,0.8740000000000001,0.4920000000000001,10,0.0902,-6.015,0,0.0416,104,0.741,0
230720,39,2,0.225,0.416,0.523,0.0663,1,0.18600000000000005,-5.579,1,0.0291,132.015,0.133,0
276626,38,3,0.108,0.532,0.703,0.207,7,0.255,-8.101,1,0.077,74.947,0.6970000000000001,0
262237,9,1,0.0857,0.309,0.759,0.000123,2,0.16699999999999998,-6.682,1,0.0297,91.472,0.287,0
206280,63,1,0.0194,0.521,0.777,0.0958,5,0.0866,-5.824,1,0.0878,154.007,0.276,1
465973,52,7,0.078,0.342,0.447,0.00399,2,0.14,-9.004,1,0.0255,101.331,0.281,0
209021,49,1,0.0322,0.7909999999999999,0.647,0,0,0.38,-4.9289999999999985,1,0.0379,123.019,0.833,0
194866,5,5,6.890000000000001e-05,0.5489999999999999,0.87,1.22E-05,5,0.0654,-4.974,0,0.0324,121.948,0.535,0
223573,61,1,0.393,0.493,0.438,0.00187,7,0.225,-9.488,1,0.0328,78.331,0.4320000000000001,1
247346,56,3,0.0102,0.8240000000000001,0.484,0.00381,11,0.0327,-9.725,1,0.0668,99.159,0.843,1
172826,48,6,0.0493,0.419,0.866,0.344,10,0.14,-3.189,0,0.0342,149.89700000000005,0.838,0
202843,46,1,0.14800000000000002,0.565,0.7609999999999999,0.00152,1,0.0704,-4.3580000000000005,0,0.0576,111.081,0.779,0
205533,68,1,0.049,0.7390000000000001,0.621,0.00369,11,0.0718,-6.9289999999999985,0,0.238,85.969,0.462,1
264523,60,4,0.000904,0.481,0.965,0.000727,8,0.476,-2.9930000000000003,1,0.0875,155.938,0.66,1
251626,66,3,0.591,0.624,0.7240000000000001,7.79E-06,10,0.101,-7.113,1,0.101,78.008,0.624,1
285546,46,1,0.0286,0.598,0.8320000000000001,0.112,4,0.364,-7.553,0,0.0569,116.995,0.333,0
281170,50,7,0.052000000000000005,0.778,0.774,0.00118,9,0.109,-7.402,0,0.0457,124.942,0.5820000000000001,0
275933,59,6,0.0554,0.39,0.8340000000000001,0.18,9,0.103,-6.367000000000001,1,0.0444,157.077,0.684,1
239010,63,1,0.00658,0.466,0.857,0.018000000000000002,2,0.173,-6.509,1,0.0375,170.002,0.56,1
576346,50,1,0.916,0.388,0.29600000000000004,0.267,9,0.105,-13.04,0,0.0301,78.785,0.294,0
301400,55,13,0.0734,0.573,0.642,0.0232,8,0.105,-7.239,1,0.0279,120.753,0.49,0
218533,41,5,0.00272,0.33,0.943,0.00886,7,0.509,-3.933,1,0.113,173.945,0.63,0
225506,40,3,0.0994,0.495,0.737,0.8390000000000001,0,0.154,-5.749,1,0.0284,130.121,0.336,0
262520,63,11,0.392,0.6629999999999999,0.522,5.41E-06,1,0.197,-8.741,1,0.0374,99.765,0.301,1
187360,50,5,0.126,0.319,0.544,1.07E-05,11,0.261,-6.801,0,0.0364,79.532,0.272,0
334693,4,1,0.00898,0.534,0.899,4.320000000000001e-05,2,0.4,-4.18,0,0.0509,108.033,0.4320000000000001,0
213173,45,2,0.156,0.555,0.795,3.2E-05,0,0.345,-5.364,1,0.0344,123.036,0.5529999999999999,0
255893,64,2,0.12,0.282,0.932,0.0335,9,0.0692,-4.7010000000000005,1,0.0387,190.08,0.536,1
292853,16,5,0.0254,0.693,0.449,1.27E-05,0,0.0504,-11.777,1,0.0343,126.394,0.393,0
278920,47,1,0.297,0.189,0.7240000000000001,0.00387,7,0.0687,-5.88,0,0.0582,210.108,0.39,0
202192,83,5,0.3720000000000001,0.649,0.5379999999999999,0.00632,7,0.0951,-11.196,0,0.0519,144.97899999999996,0.496,1
299440,41,5,0.747,0.732,0.408,0.000229,11,0.069,-8.475,1,0.036000000000000004,87.016,0.6629999999999999,0
260573,52,2,0.00323,0.603,0.633,0.0347,0,0.0722,-7.792000000000002,1,0.0259,141.565,0.721,0
269493,35,6,0.0334,0.447,0.662,0.0313,7,0.0899,-9.782,1,0.0355,84.98100000000002,0.374,0
263733,48,6,0.196,0.76,0.76,0.00185,10,0.113,-5.964,0,0.0509,111.01,0.636,0
321496,52,4,0.0021100000000000003,0.7809999999999999,0.7020000000000001,0.0427,10,0.0735,-4.176,0,0.0381,120.148,0.787,0
226986,61,12,0.00172,0.487,0.98,0.00282,7,0.358,-4.21,0,0.0868,135.93,0.175,1
144973,44,2,0.0855,0.279,0.838,0.000143,9,0.251,-5.755,0,0.0396,166.592,0.725,0
291758,55,3,0.254,0.431,0.639,0.35200000000000004,11,0.0856,-9.07,0,0.034,85.404,0.428,0
272813,42,3,0.017,0.482,0.598,0,1,0.116,-6.287000000000001,1,0.0403,130.739,0.334,0
170840,51,2,0.209,0.436,0.804,0,0,0.171,-4.907,1,0.0409,188.061,0.784,0
275693,1,7,0.229,0.466,0.446,0.0168,4,0.125,-9.415,1,0.0322,80.154,0.403,0
196560,61,2,0.00956,0.27,0.83,0.434,7,0.142,-4.592,1,0.0741,117.314,0.205,1
194009,6,1,0.122,0.652,0.669,0.00039,11,0.16899999999999998,-7.7970000000000015,0,0.0262,115.047,0.769,0
214986,53,2,0.0104,0.57,0.7040000000000001,0.446,1,0.0905,-8.32,1,0.0314,115.037,0.4370000000000001,0
308346,61,4,0.0002,0.504,0.682,0.00205,9,0.147,-5.702000000000001,1,0.0332,123.848,0.207,1
149813,48,1,0.115,0.257,0.872,0.0917,0,0.14,-3.796,1,0.0502,114.993,0.61,0
193429,67,9,0.0764,0.398,0.716,0,0,0.0848,-5.254,1,0.0392,117.295,0.494,1
325706,7,15,0.0124,0.515,0.809,0.00158,8,0.111,-6.434,1,0.0289,99.975,0.201,0
219760,6,9,0.0013,0.532,0.925,0.306,7,0.508,-5.964,1,0.07400000000000001,119.776,0.171,0
255320,58,2,0.0764,0.611,0.677,0.0698,10,0.241,-6.745,0,0.034,166.04,0.233,1
163292,2,1,0.126,0.595,0.772,0.926,8,0.221,-8.033,1,0.0367,134.9,0.345,0
340786,2,2,0.256,0.508,0.953,0.0445,4,0.929,-6.0310000000000015,0,0.0806,119.973,0.555,0
198893,55,1,0.0105,0.434,0.853,0,2,0.214,-4.05,1,0.0432,136.997,0.6679999999999999,0
201760,54,2,0.0576,0.507,0.972,1.65E-05,8,0.14,-2.7230000000000003,1,0.087,120.076,0.797,0
298173,55,8,0.219,0.504,0.718,0.503,4,0.257,-7.202000000000001,1,0.039,73.984,0.418,0
335480,60,9,0.474,0.39,0.37,0.00013000000000000002,7,0.115,-8.288,0,0.0457,176.52599999999995,0.0909,1
151733,49,3,0.001,0.317,0.568,0,11,0.0813,-6.02,1,0.0297,180.09900000000005,0.3,0
229893,44,7,0.0356,0.483,0.804,1.6E-06,8,0.0736,-3.452,1,0.0501,73.048,0.8109999999999999,0
255613,59,3,0.0282,0.873,0.5820000000000001,0.0699,5,0.182,-9.901,1,0.047,122.005,0.77,1
301866,6,3,0.0106,0.34600000000000003,0.8079999999999999,0.685,11,0.247,-5.791,0,0.0302,219.331,0.706,0
213173,64,9,0.006,0.464,0.797,0.000304,0,0.392,-5.244,1,0.0333,129.964,0.547,1
276626,1,7,0.657,0.506,0.838,0.964,4,0.308,-9.429,1,0.0362,178.47099999999998,0.965,0
199320,57,3,0.0454,0.752,0.462,0.000954,4,0.091,-10.538,0,0.0519,101.999,0.845,1
216973,56,1,0.289,0.7090000000000001,0.53,4.54E-05,7,0.0929,-4.985,1,0.0288,117.11,0.6920000000000001,1
258653,7,1,0.0369,0.448,0.733,0.0425,3,0.16899999999999998,-6.238,1,0.0292,142.00799999999995,0.407,0
169273,58,1,9.67E-05,0.547,0.599,0.679,11,0.229,-6.057,1,0.0344,116.165,0.5870000000000001,1
154960,58,8,0.892,0.373,0.449,1.26E-05,10,0.175,-11.646,1,0.14400000000000002,137.866,0.327,1
228800,7,1,0.103,0.648,0.6809999999999999,0.00102,5,0.103,-7.47,1,0.0295,124.795,0.364,0
390013,62,4,0.0418,0.722,0.894,0.00374,7,0.11,-5.903,1,0.0325,113.003,0.396,1
244946,60,3,0.447,0.466,0.83,0.972,0,0.232,-7.504,1,0.0296,148.467,0.51,1
256053,45,1,0.00314,0.382,0.496,0.0407,0,0.317,-6.847,1,0.0311,153.351,0.335,0
145293,44,1,0.0101,0.25,0.705,0.377,6,0.128,-6.044,1,0.0313,154.299,0.458,0
405626,1,3,0.518,0.43,0.457,0.0868,4,0.123,-8.495,0,0.0332,109.875,0.7090000000000001,0
288720,4,1,0.861,0.612,0.476,0.0040100000000000005,8,0.147,-8.256,1,0.0275,118.383,0.257,0
287506,63,3,0.337,0.555,0.902,0,0,0.152,-7.917999999999998,1,0.0958,156.108,0.62,1
241466,58,4,0.0175,0.579,0.5539999999999999,0.0221,0,0.101,-7.08,1,0.0587,185.183,0.838,1
150293,58,8,0.125,0.7879999999999999,0.541,0.000231,6,0.0679,-5.987,0,0.0387,118.058,0.928,1
259373,50,3,0.0141,0.171,0.753,0.0481,0,0.11,-4.871,1,0.0312,77.76,0.284,0
187133,53,1,0.0216,0.518,0.846,2.1600000000000007e-05,9,0.0871,-3.313,1,0.07,158.74,0.278,0
202346,66,3,0.395,0.275,0.7140000000000001,0,7,0.115,-5.124,1,0.0328,94.082,0.242,1
271746,58,2,0.179,0.632,0.733,1.04E-05,8,0.0988,-6.924,1,0.0293,107.056,0.7070000000000001,1
285920,61,1,0.00813,0.565,0.877,0.00251,5,0.26,-4.561,0,0.0614,118.484,0.389,1
204906,55,1,0.0348,0.8690000000000001,0.7959999999999999,1.01E-05,4,0.111,-2.001,1,0.034,117.99,0.726,0
120426,61,1,0.11,0.419,0.519,0.889,5,0.409,-6.47,1,0.0334,94.044,0.343,1
258426,55,2,0.716,0.564,0.237,0.765,0,0.0968,-14.653,1,0.0319,78.282,0.5529999999999999,0
195733,60,2,0.114,0.6940000000000001,0.711,0.00124,0,0.0433,-4.237,1,0.0517,119.516,0.974,1
210960,47,2,0.0544,0.541,0.925,0.867,5,0.298,-5.3020000000000005,1,0.0313,133.002,0.747,0
202000,47,5,0.00892,0.785,0.446,0.0115,5,0.112,-7.063,1,0.0475,104.978,0.8909999999999999,0
227906,61,4,0.245,0.623,0.65,0.000913,10,0.146,-7.9529999999999985,1,0.0274,116.74,0.879,1
536471,66,1,0.00557,0.7390000000000001,0.611,0.725,11,0.04,-9.829,1,0.0622,98.004,0.794,1
172920,51,1,0.0881,0.568,0.308,0.038,9,0.128,-9.856,1,0.0329,115.078,0.35700000000000004,0
283746,57,1,0.275,0.642,0.7559999999999999,0.0281,0,0.103,-7.049,1,0.0466,153.983,0.192,1
296146,72,9,0.331,0.942,0.6409999999999999,0.179,7,0.028,-10.15,1,0.0333,114.443,0.966,1
204400,53,2,0.115,0.374,0.6970000000000001,0.893,2,0.343,-6.757999999999999,1,0.0331,77.54899999999998,0.493,0
198842,57,10,0.0244,0.528,0.6779999999999999,0.000283,1,0.0738,-5.309,1,0.0279,126.03,0.16,1
275933,45,6,0.0554,0.39,0.8340000000000001,0.18,9,0.103,-6.367000000000001,1,0.0444,157.077,0.684,0
343773,50,6,0.00695,0.459,0.97,0.00014099999999999998,0,0.128,-5.1789999999999985,1,0.0638,141.609,0.394,0
300546,2,7,0.0302,0.588,0.569,0.0639,2,0.172,-8.044,1,0.0326,154.989,0.14300000000000002,0
310893,6,9,0.0068,0.401,0.941,0.607,8,0.28800000000000003,-5.652,1,0.0349,127.178,0.732,0
162413,61,12,0.978,0.484,0.262,5.99E-05,7,0.117,-13.286,1,0.0263,98.516,0.332,1
159760,48,9,0.29100000000000004,0.68,0.6409999999999999,0.418,7,0.174,-9.443,1,0.0963,160.01,0.14300000000000002,0
390000,4,7,0.00628,0.16699999999999998,0.604,0.00931,2,0.259,-4.549,1,0.0385,136.102,0.228,0
235440,45,2,0.00838,0.5870000000000001,0.866,3.55E-05,9,0.15,-6.444,1,0.0816,107.986,0.391,0
260013,46,3,0.0019,0.468,0.88,0.00704,1,0.409,-5.086,1,0.057,176.972,0.648,0
196011,15,1,0.423,0.636,0.6679999999999999,0.00117,9,0.107,-8.868,1,0.0281,107.046,0.755,0
191466,37,1,0.046,0.6859999999999999,0.726,0.12,7,0.107,-3.997,0,0.032,119.992,0.46,0
368063,50,1,0.00389,0.55,0.728,0.431,2,0.117,-7.091,1,0.0274,124.095,0.335,0
257385,0,1,0.0324,0.304,0.4970000000000001,8E-05,0,0.14400000000000002,-6.497999999999998,1,0.0369,128.791,0.136,0
192550,35,1,0.755,0.6,0.617,0.624,10,0.151,-6.382999999999999,1,0.0255,110.024,0.354,0
172988,9,2,0.8540000000000001,0.369,0.303,0,2,0.109,-7.151,1,0.0314,178.03,0.111,0
215333,24,1,1.47E-05,0.387,0.664,0.00223,2,0.163,-4.757,1,0.0335,115.515,0.19,0
406934,58,6,0.00135,0.518,0.8420000000000001,0.0115,2,0.132,-7.3610000000000015,1,0.0533,143.944,0.249,1
214106,45,1,0.451,0.643,0.24,0.0048200000000000005,11,0.123,-15.149,1,0.0304,86.98200000000001,0.32,0
170168,31,1,0.456,0.675,0.635,0.61,0,0.0635,-8.129,1,0.0292,106.025,0.722,0
131466,29,6,0.000282,0.4920000000000001,0.6990000000000001,0.000231,7,0.365,-3.465,1,0.0365,114.459,0.7859999999999999,0
410491,0,1,0.00364,0.275,0.946,0.8740000000000001,4,0.108,-5.561,0,0.123,173.525,0.223,0
167314,40,1,0.0166,0.66,0.6970000000000001,0.563,11,0.106,-6.565,1,0.0466,128.82399999999998,0.821,0
228800,4,1,0.103,0.648,0.6809999999999999,0.00102,5,0.103,-7.47,1,0.0295,124.795,0.364,0
270314,2,1,0.00117,0.578,0.8079999999999999,0.168,6,0.488,-4.294,1,0.0383,125.046,0.453,0
186856,2,1,0.055,0.578,0.539,0,2,0.149,-6.425,1,0.0307,117.057,0.243,0
289813,31,1,0.385,0.456,0.8240000000000001,0.482,3,0.31,-7.86,0,0.0464,131.002,0.589,0
198013,40,1,0.00837,0.622,0.69,0.168,11,0.34600000000000003,-6.8870000000000005,1,0.0421,128.559,0.552,0
179746,34,2,0.0202,0.487,0.482,0.00202,4,0.107,-7.422999999999999,1,0.0269,72.046,0.463,0
216906,0,1,0.127,0.449,0.511,0.00695,11,0.102,-6.7410000000000005,1,0.0345,170.38,0.319,0
132874,33,1,4.88E-05,0.365,0.8320000000000001,0.96,0,0.124,-4.992,1,0.0518,103.467,0.245,0
329613,41,9,0.0304,0.754,0.512,3.5700000000000014e-05,11,0.187,-8.923,1,0.04,120.017,0.8440000000000001,0
178948,23,1,0.00559,0.433,0.779,0.000251,1,0.131,-4.833,1,0.0375,160.89700000000005,0.381,0
250256,17,1,0.153,0.495,0.635,0.8059999999999999,9,0.113,-7.388,0,0.025,103.032,0.26,0
